1,0.0,0.0,0.0,0.7853981633974483
1,1.0,0.3535533905932738,0.3535533905932738,1.0471975511965976
1,2.0,0.6035533905932738,0.7865660924854931,0.7853981633974482
1,3.0,0.9571067811865477,1.1401194830787669,0.26179938779914946
1,4.0,1.4400696943310818,1.2695290056300272,1.0471975511965979
1,5.0,1.6900696943310818,1.7025417075222467,0.0
1,6.0,2.190069694331082,1.7025417075222467,1.0471975511965976
1,7.0,2.440069694331082,2.135554409414466,1.3089969389957472
1,8.0,2.569479216882342,2.618517322559,0.2617993877991493
1,9.0,3.0524421300268765,2.7479268451102605,0.7853981633974483
1,10.0,3.4059955206201504,3.1014802357035345,0.0
1,11.0,3.9059955206201504,3.1014802357035345,-1.0471975511965976
1,12.0,4.15599552062015,2.6684675338113153,-1.3089969389957465
1,13.0,4.285405043171411,2.185504620666781,-0.2617993877991496
1,14.0,4.768367956315945,2.0560950981155206,0.2617993877991496
1,15.0,5.251330869460479,2.185504620666781,0.0
1,16.0,5.751330869460479,2.185504620666781,0.0
1,17.0,6.251330869460479,2.185504620666781,0.0
1,18.0,6.751330869460479,2.185504620666781,0.0
1,19.0,7.251330869460479,2.185504620666781,0.0
1,20.0,7.751330869460479,2.185504620666781,0.0
1,21.0,8.251330869460478,2.185504620666781,0.0
1,22.0,8.751330869460478,2.185504620666781,0.0
1,23.0,9.251330869460478,2.185504620666781,0.0
1,24.0,9.751330869460478,2.185504620666781,0.0
1,25.0,10.251330869460478,2.185504620666781,0.0
1,26.0,10.751330869460478,2.185504620666781,0.0
1,27.0,11.251330869460478,2.185504620666781,0.0
1,28.0,11.751330869460478,2.185504620666781,0.2617993877991491
1,29.0,12.234293782605013,2.3149141432180413,1.308996938995748
1,30.0,12.363703305156273,2.7978770563625757,0.2617993877991491
1,31.0,12.846666218300808,2.927286578913836,1.308996938995748
1,32.0,12.976075740852067,3.4102494920583704,2.0943951023931957
1,33.0,12.726075740852067,3.8432621939505895,1.5707963267948966
1,34.0,12.726075740852067,4.34326219395059,1.8325957145940452
1,35.0,12.596666218300808,4.826225107095124,2.0943951023931953
1,36.0,12.346666218300808,5.2592378089873435,2.3561944901923435
1,37.0,11.993112827707535,5.6127911995806175,1.3089969389957479
1,38.0,12.122522350258794,6.095754112725151,1.5707963267948966
1,39.0,12.122522350258794,6.595754112725151,1.5707963267948966
1,40.0,12.122522350258794,7.095754112725151,1.3089969389957479
1,41.0,12.251931872810054,7.578717025869685,1.8325957145940452
1,42.0,12.122522350258794,8.061679939014219,1.5707963267948966
1,43.0,12.122522350258794,8.561679939014219,2.3561944901923475
1,44.0,11.76896895966552,8.915233329607492,1.3089969389957483
1,45.0,11.89837848221678,9.398196242752027,2.3561944901923475
1,46.0,11.544825091623505,9.7517496333453,2.3561944901923475
1,47.0,11.19127170103023,10.105303023938573,2.879793265790645
1,48.0,10.708308787885695,10.234712546489833,3.141592653589793
1,49.0,10.208308787885695,10.234712546489833,2.3561944901923475
1,50.0,9.85475539729242,10.588265937083106,1.5707963267948966
1,51.0,9.85475539729242,11.088265937083106,1.5707963267948966
1,52.0,9.85475539729242,11.588265937083106,1.5707963267948966
1,53.0,9.85475539729242,12.088265937083106,2.094395102393196
1,54.0,9.60475539729242,12.521278638975325,2.879793265790645
1,55.0,9.121792484147885,12.650688161526585,2.3561944901923475
1,56.0,8.76823909355461,13.004241552119858,2.879793265790645
1,57.0,8.285276180410076,13.133651074671118,-2.3561944901923426
1,58.0,7.931722789816803,12.780097684077843,-2.094395102393196
1,59.0,7.681722789816803,12.347084982185624,-2.094395102393196
1,60.0,7.431722789816803,11.914072280293405,3.141592653589793
1,61.0,6.931722789816803,11.914072280293405,3.141592653589793
1,62.0,6.431722789816803,11.914072280293405,-2.094395102393196
1,63.0,6.181722789816803,11.481059578401187,-2.356194490192346
1,64.0,5.828169399223529,11.127506187807914,-1.3089969389957468
1,65.0,5.95757892177479,10.644543274663379,-1.5707963267948966
1,66.0,5.95757892177479,10.144543274663379,-1.2853285659471745
1,67.0,6.0,10.0,-1.2853285659471745
